Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
createMatch_ts,Chrome 70.0.3538.102,,2018-11-19 11:41:28,2018-11-19 11:44:55,3m - 27.498s,PASSED
,,,,,,
Test Cases/ucf88_tc/backoffice/createMatch/createMatch_tc,Chrome 70.0.3538.102,,2018-11-19 11:41:28,2018-11-19 11:42:03,34.804s,PASSED
mjpack.loginBackoffice.getLogin,Chrome 70.0.3538.102,,2018-11-19 11:41:28,2018-11-19 11:41:36,7.584s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 11:41:36,2018-11-19 11:41:36,0.025s,PASSED
mouseOver,Chrome 70.0.3538.102,,2018-11-19 11:41:36,2018-11-19 11:41:36,0.091s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 11:41:36,2018-11-19 11:41:37,0.909s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 11:41:37,2018-11-19 11:41:37,0.160s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:37,2018-11-19 11:41:38,1.019s,PASSED
verifyElementPresent,Chrome 70.0.3538.102,,2018-11-19 11:41:38,2018-11-19 11:41:38,0.044s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:38,2018-11-19 11:41:39,1.004s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 11:41:39,2018-11-19 11:41:39,0.086s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:39,2018-11-19 11:41:40,1.005s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 11:41:40,2018-11-19 11:41:40,0.235s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:40,2018-11-19 11:41:41,1.002s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-19 11:41:41,2018-11-19 11:41:42,0.088s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:42,2018-11-19 11:41:43,1.003s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 11:41:43,2018-11-19 11:41:43,0.139s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:43,2018-11-19 11:41:44,1.001s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 11:41:44,2018-11-19 11:41:44,0.133s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:44,2018-11-19 11:41:45,1.003s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 11:41:45,2018-11-19 11:41:45,0.151s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:45,2018-11-19 11:41:46,1.002s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 11:41:46,2018-11-19 11:41:46,0.165s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:46,2018-11-19 11:41:47,1.002s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 11:41:47,2018-11-19 11:41:47,0.157s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:47,2018-11-19 11:41:48,1.002s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 11:41:48,2018-11-19 11:41:48,0.152s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:48,2018-11-19 11:41:49,1.003s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 11:41:49,2018-11-19 11:41:50,0.131s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:50,2018-11-19 11:41:51,1.002s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 11:41:51,2018-11-19 11:41:51,0.142s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:51,2018-11-19 11:41:52,1.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 11:41:52,2018-11-19 11:41:53,1.108s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 11:41:53,2018-11-19 11:41:53,0.174s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:53,2018-11-19 11:41:54,1.002s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-19 11:41:54,2018-11-19 11:41:54,0.041s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:54,2018-11-19 11:41:55,1.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 11:41:55,2018-11-19 11:41:56,1.139s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:56,2018-11-19 11:41:57,1.003s,PASSED
waitForElementVisible,Chrome 70.0.3538.102,,2018-11-19 11:41:57,2018-11-19 11:41:57,0.097s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 11:41:57,2018-11-19 11:41:58,1.002s,PASSED
