Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
create_openMatch,Chrome 69.0.3497.100,,2018-10-29 17:21:54,2018-10-29 17:23:19,1m - 25.514s,FAILED
,,,,,,
Test Cases/ucf88_tc/backoffice/login_tc,Chrome 69.0.3497.100,,2018-10-29 17:21:54,2018-10-29 17:22:16,21.879s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-10-29 17:21:54,2018-10-29 17:21:59,4.789s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-29 17:21:59,2018-10-29 17:22:01,1.876s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-10-29 17:22:01,2018-10-29 17:22:03,2.129s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-29 17:22:03,2018-10-29 17:22:07,4.161s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-10-29 17:22:07,2018-10-29 17:22:11,3.257s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:22:11,2018-10-29 17:22:15,4.357s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-29 17:22:15,2018-10-29 17:22:16,1.045s,PASSED
,,,,,,
Test Cases/ucf88_tc/backoffice/createArena_tc,Chrome 69.0.3497.100,,2018-10-29 17:22:16,2018-10-29 17:22:28,11.786s,FAILED
mouseOver,Chrome 69.0.3497.100,,2018-10-29 17:22:16,2018-10-29 17:22:19,3.135s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-29 17:22:19,2018-10-29 17:22:20,1.053s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:22:20,2018-10-29 17:22:23,2.905s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-29 17:22:23,2018-10-29 17:22:24,1.051s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:22:24,2018-10-29 17:22:27,2.132s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-29 17:22:27,2018-10-29 17:22:28,1.360s,FAILED
,,,,,,
Test Cases/ucf88_tc/backoffice/createArena_tc,Chrome 69.0.3497.100,,2018-10-29 17:22:28,2018-10-29 17:22:35,7.567s,FAILED
mouseOver,Chrome 69.0.3497.100,,2018-10-29 17:22:28,2018-10-29 17:22:31,3.065s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-29 17:22:31,2018-10-29 17:22:32,1.035s,PASSED
click,Chrome 69.0.3497.100,,2018-10-29 17:22:32,2018-10-29 17:22:35,3.447s,FAILED
,,,,,,
Test Cases/ucf88_tc/backoffice/createArena_tc,Chrome 69.0.3497.100,,2018-10-29 17:22:35,2018-10-29 17:22:48,12.082s,FAILED
mouseOver,Chrome 69.0.3497.100,,2018-10-29 17:22:35,2018-10-29 17:22:48,12.070s,FAILED
,,,,,,
Test Cases/ucf88_tc/backoffice/createArena_tc,Chrome 69.0.3497.100,,2018-10-29 17:22:48,2018-10-29 17:22:58,10.071s,FAILED
mouseOver,Chrome 69.0.3497.100,,2018-10-29 17:22:48,2018-10-29 17:22:58,10.059s,FAILED
,,,,,,
Test Cases/ucf88_tc/backoffice/createArena_tc,Chrome 69.0.3497.100,,2018-10-29 17:22:58,2018-10-29 17:23:08,10.057s,FAILED
mouseOver,Chrome 69.0.3497.100,,2018-10-29 17:22:58,2018-10-29 17:23:08,10.026s,FAILED
,,,,,,
Test Cases/ucf88_tc/backoffice/createMatch_tc,Chrome 69.0.3497.100,,2018-10-29 17:23:08,2018-10-29 17:23:18,10.175s,FAILED
mouseOver,Chrome 69.0.3497.100,,2018-10-29 17:23:08,2018-10-29 17:23:18,10.032s,FAILED
